Country;Province;City;Suburb;Box_Code;Street_Code
South Africa;Eastern Cape;WALMER;KINI BAY;6070;6070
South Africa;Eastern Cape;WALMER;LAKESIDE;;6070
South Africa;Gauteng;WAPADRAND;WAPADRAND EXT 11;;81
South Africa;Gauteng;WAPADRAND;WAPADRAND EXT 1;50;81
South Africa;Gauteng;WAPADRAND;WAPADRAND EXT 3;50;81
South Africa;Gauteng;WAPADRAND;WAPADRAND EXT 6;50;81
South Africa;Free State;WARDEN;EZENZELENI;;9890
South Africa;Free State;WARDEN;WARDEN;9890;9890
South Africa;Limpopo;WARMBAD;KWALITHO;482;
South Africa;Limpopo;WARMBATHS;BELA-BELA;481;480
South Africa;Limpopo;WARMBATHS;BELA-BELA EXT 1;481;480
South Africa;Limpopo;WARMBATHS;TLOUNANE;492;
South Africa;Limpopo;WARMBATHS;PIENAARS RIVER;420;
South Africa;Limpopo;WARMBATHS;RADIUM;483;483
South Africa;Limpopo;WARMBATHS;RUST DE WINTER;406;
South Africa;Limpopo;WARMBATHS;SETTLERS;430;
South Africa;Limpopo;WARMBATHS;WARMBATHS EXT 1;481;480
South Africa;Limpopo;WARMBATHS;BELA-BELA EXT 5;481;480
South Africa;Limpopo;WARMBATHS;BELA-BELA EXT 6;481;480
South Africa;Northern Cape;WARRENTON;IKHUTSENG;8532;8530
South Africa;Northern Cape;WARRENTON;WARRENVALE;8530;8530
South Africa;Northern Cape;WARRENTON;JAN KEMPDORP;8550;8550
South Africa;Northern Cape;WARRENTON;GANSPAN;8552;
South Africa;KwaZulu-Natal;WARTBURG;MBEKA;3232;
South Africa;KwaZulu-Natal;WARTBURG;KWABUKHALI;3233;
South Africa;KwaZulu-Natal;WARTBURG;NKULULEKO;3233;
South Africa;KwaZulu-Natal;WARTBURG;ODLAMENI;3233;
South Africa;KwaZulu-Natal;WARTBURG;BRUYNS HILL;3234;
South Africa;KwaZulu-Natal;WARTBURG;SWAYIMANE;3233;
South Africa;KwaZulu-Natal;WARTBURG;TABLE MOUNTAIN;3233;
South Africa;KwaZulu-Natal;WARTBURG;TRUST FEED;3233;
South Africa;KwaZulu-Natal;WARTBURG;ESITEZI;3233;
South Africa;KwaZulu-Natal;WARTBURG;SCHROEDERS;3233;3233
South Africa;KwaZulu-Natal;WASBANK;PHUNGASHE;3320;
South Africa;KwaZulu-Natal;WASBANK;KWAHLATHI;2920;
South Africa;KwaZulu-Natal;WASBANK;LIMEHILL;2920;
South Africa;KwaZulu-Natal;WASBANK;POMEROY;3020;
South Africa;KwaZulu-Natal;WASBANK;ROCKESCLIFF;2920;
South Africa;KwaZulu-Natal;WASBANK;SPANDIKROON;2920;
South Africa;KwaZulu-Natal;WASBANK;EKUVUKENI 1;2920;
South Africa;KwaZulu-Natal;WASBANK;EZIHLABATHINI;2920;
South Africa;KwaZulu-Natal;WASBANK;ETHOLENI;2920;
South Africa;KwaZulu-Natal;WASBANK;UITVAL;3320;
South Africa;Limpopo;WATERBERG;NYLSTROOM;510;510
South Africa;Gauteng;WATERKLOOF;RADCLIFFE;145;
South Africa;Gauteng;WATERKLOOF;DE BEERS;;181
South Africa;Gauteng;WATERKLOOF;ERASMUSRAND EXT 4;;181
South Africa;Gauteng;WATERKLOOF;LUKASRAND;;181
South Africa;Gauteng;WATERKLOOF;NIEUW MUCKLENEUK;;181
South Africa;Gauteng;WATERKLOOF;STERREWAG;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF AIR FORCE BASE;;157
South Africa;Gauteng;WATERKLOOF;WATERKLOOF HEIGHTS EXT 3;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF RIDGE;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF RIDGE EXT 2;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF PARK;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 5;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 9;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 6;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 4;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 1;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 2;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 11;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 3;;181
South Africa;Gauteng;WATERKLOOF;ELARDUSPARK EXT 7;;181
South Africa;Gauteng;WATERKLOOF;MENLYN EXT 3;;181
South Africa;Gauteng;WATERKLOOF;MENLYN EXT 2;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 8;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 11;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 2;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 3;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 4;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 5;;181
South Africa;Gauteng;WATERKLOOF;MONUMENTPARK EXT 7;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF EXT 1;;181
South Africa;Gauteng;WATERKLOOF;WATERKLOOF EXT 2;;181
South Africa;Free State;WELKOM;WESSELSBRON;9680;9680
South Africa;Free State;WELKOM;PHOMOLONG VILLAGE;;9459
South Africa;Free State;WELKOM;GEDULDPAN;9468;
South Africa;Free State;WELKOM;MORESKOF;9462;9459
South Africa;Free State;WELKOM;PANSIG;9465;9459
South Africa;Free State;WELKOM;EERSTEMYN;9466;9459
South Africa;Free State;WELKOM;TWEEDEMYN;9467;9459
South Africa;Free State;WELKOM;RIEBEECKSTAD;9469;9459
South Africa;Free State;WELKOM;BRONVILLE;9473;9459
South Africa;Free State;WELKOM;MANNY'S;9486;
South Africa;Free State;WELKOM;REITZPARK;9488;9459
South Africa;Free State;WELKOM;INDUSTRIA;9460;
South Africa;Free State;WELKOM;INDUSTRIAL AREA;9460;
South Africa;Free State;WELKOM;PABALLONG;9470;
South Africa;Free State;WELKOM;BRANDPAN;9471;
South Africa;Free State;WELKOM;STEYNPAN;9464;
South Africa;Free State;WELKOM;UNISEL;9477;
South Africa;Free State;WELKOM;VOORSPOED;9460;
South Africa;Free State;WELKOM;WELTRIX;9438;
South Africa;Free State;WELKOM;BEDELIA;;9459
South Africa;Free State;WELKOM;DAGBREEK;;9459
South Africa;Free State;WELKOM;DAWIDSBURG;;9459
South Africa;Free State;WELKOM;DOORN;;9459
South Africa;Free State;WELKOM;DOORNFONTEIN;;9459
South Africa;Free State;WELKOM;FLAMINGO PARK;;9459
South Africa;Free State;WELKOM;JAN CILLIERSPARK;;9459
South Africa;Free State;WELKOM;JANHOFMEYER;;9459
South Africa;Free State;WELKOM;JIM FOUCHEPARK;;9459
South Africa;Free State;WELKOM;JIM FOUCHEPARK EXT 11;;9459
South Africa;Free State;WELKOM;WELKOM;9460;9459
South Africa;Free State;WELKOM;LAKEVIEW;;9459
South Africa;Free State;WELKOM;NAUDEVILLE;;9459
South Africa;Free State;WELKOM;REITZPARK EXT 18;;9459
South Africa;Free State;WELKOM;RHEEDERPARK;;9459
South Africa;Free State;WELKOM;SANDANIA;;9459
South Africa;Free State;WELKOM;SEEMEEUPARK;;9459
South Africa;Free State;WELKOM;SEEMEEUPARK EXT 6;;9459
South Africa;Free State;WELKOM;ST HELENA;;9459
South Africa;Free State;WELKOM;VERGENOEG;;9459
South Africa;Free State;WELKOM;WATERSKAG;;9459
South Africa;Free State;WELKOM;WELKOM EXT 10;;9459
South Africa;Free State;WELKOM;WELKOM EXT 9;;9459
South Africa;Free State;WELKOM;WELKOM EXT 6;;9459
South Africa;Free State;WELKOM;WELKOM EXT 26;;9459
South Africa;Free State;WELKOM;WELKOM EXT 19;;9459
South Africa;Free State;WELKOM;WELKOM EXT 16;;9459
South Africa;Free State;WELKOM;WELKOM EXT 18;;9459
South Africa;Free State;WELKOM;MOTSETHABONG;9463;9463
South Africa;Free State;WELKOM;BAMBANANI;9493;
South Africa;Free State;WELKOM;THABONG EAST;9474;
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 1;;9480
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 4;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE 3;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE 4;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE 7;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K4;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K5;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K6;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K7;;9480
South Africa;Free State;WELKOM;GENEVA EXT;;9480
South Africa;Free State;WELKOM;RIEBEECKSTAD EXT 1;;9459
South Africa;Free State;WELKOM;KUTLWANONG ZONE K9;;9480
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 7;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K3;;9480
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 2;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K1;;9480
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 6;;9480
South Africa;Free State;WELKOM;KUTLWANONG BLOCK 5;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K2;;9480
South Africa;Free State;WELKOM;KUTLWANONG ZONE K8;;9480
South Africa;Free State;WELKOM;BRONVILLE EXT 15;9473;9459
South Africa;Western Cape;WELLINGTON;LAGABUYA;;7655
